NAME	Tcells	Monocytes	NK.cells	B.cells	Neutrophils	Macrophages	Plasma	Eosinophils	Mast.cells	Dendritic.cells	tDC2	tpDC	tDC3	tDC1
KLHL2	1	26.3546040170765	1	1	106.882938424898	17.0378638855541	1	1	19.8895617348248	30.8285317248312	1	1	1	1
KLHL35	1	14.6697384956777	1	1	1	1	1	1	1	1	1	1	1	1
KLHL40	1	1	1	1	1	1	24.3666611052726	1	1	1	1	1	1	1
KLHL6	54.6909493794193	56.0062450799995	52.332616066237	170.221291053135	50.2070907977103	76.6779876355113	97.464025785386	110.579478669616	40.7150701243489	44.2903712149972	1	207.006091637861	1	122.758791990514
KLK1	1	1	1	15.3337044353027	1	1	1	1	1	1	1	1	1	1
KLRB1	265.501798319102	1	510.022037284211	1	1	1	1	14.5793769926265	1	1	1	1	1	1
KLRC1	1	1	112.549111734412	1	1	1	1	21.8195376357052	1	1	1	1	1	1
KLRD1	71.1754802436187	29.2467228424397	1631.77477293035	19.2310112552876	61.490387896819	18.7382297634251	1	89.0693078554515	16.8029846826831	12.8121223788763	1	1	1	1
KLRF1	1	1	887.459011197658	1	1	1	1	21.0937977020288	1	1	1	1	1	1
KLRG1	39.001484996481	10.7781302176812	93.1111981451104	1	18.3134875952189	1	1	27.608454325822	28.365901975984	1	1	1	1	1
KLRK1	94.9057718160918	1	417.841658946888	1	1	1	1	69.9231704645241	1	1	1	1	1	1
KMO	1	24.1232085794112	1	1	1	46.9950902798041	1	1	1	30.5159772875475	1	1	1	1
KMT2A	234.772687759199	82.6642979187725	247.140275285564	162.954354225328	26.2030786846036	56.6991445659136	71.2769498303676	98.9933995727699	85.6253870820348	48.5947701076338	1	1	104.844441963655	1
KNTC1	1	1	1	1	1	1	19.2384366495901	1	1	1	1	1	1	1
KPNA2	99.8246278306782	28.9401918594734	25.7155093575005	49.5665418569289	1	44.8213365492651	18.9919269345269	68.0903709689615	65.4895450993064	53.0403169417263	1	217.745053739915	1	1
KRBOX4	1	1	16.9804593283497	15.3572774502521	1	1	1	17.7943439507192	1	1	1	1	1	1
KRT1	1	1	1	1	1	1	1	22.9501204980972	38.8748085920382	1	1	1	1	1
KRT13	1	1	1	1	1	1	1	1	163.723600683519	1	1	1	1	1
KRT14	1	1	1	1	1	1	1	1	472.819869012562	1	1	1	1	1
KRT15	1	26.3261510428579	1	1	1	35.6075406728989	1	1	374.775132470232	22.5870172065368	1	1	1	1
KRT16	1	1	1	1	1	1	1	1	102.463208975254	1	1	1	1	1
KRT17	1	1	1	1	1	1	1	1	2297.86100588901	471.155424209556	1	1	1	1
KRT18	1	91.923736977905	1	1	1	1	1	1	319.375588774382	78.5266110737357	1	1	1	1
KRT19	1	179.044918580646	1	1	1	1	1	19.4922375319328	1439.35256040531	231.912102690135	1	1	1	1
KRT23	1	1	1	1	108.761030604634	1	1	1	1	1	1	1	1	1
KRT5	1	1	1	1	1	1	1	1	1440.54107238968	1	1	818.479550713501	1	1
KRT6A	1	1	1	1	1	1	1	1	1791.82547559107	250.605991840926	1	1	1	1
KRT6B	1	1	1	1	1	1	1	1	283.729425655432	1	1	1	1	1
KRT7	1	67.4839892792203	1	1	1	1	1	1	98.5494524565907	121.61773000202	1	1	1	1
KRT72	1	1	30.6662013716097	1	1	1	1	1	1	1	1	1	1	1
KRT8	35.326996255991	226.318221133235	26.6881723655443	23.4995195071545	55.8280277713936	58.3848169108027	27.5423725596203	106.502277152338	775.631053147203	156.308008618358	1	1	1	1
KRT81	1	1	1	1	1	1	1	1	44.3692726706697	1	1	1	1	1
KRT86	1	1	33.4912338575795	1	1	1	1	1	1	1	1	1	1	1
KRTCAP2	18.6615717955118	19.8620469408449	18.0089308898795	13.6258947974979	1	12.7029016644857	42.5160628851908	18.5910979984396	18.1913695491804	16.6362014284056	1	1	1	1
KRTCAP3	1	1	1	1	1	1	1	1	85.4239561164879	1	1	1	1	1
KYNU	1	66.0040262138194	15.0438869800844	47.0087861175244	1	63.7468804343409	1	1	1	83.0323483886584	1	1	107.986805905099	1
L3MBTL3	1	13.3009016060144	24.4053186737642	24.3888404913346	1	1	1	44.2638444957791	1	1	1	1	1	1
LACC1	1	11.8946478433376	1	1	1	32.5123029450569	1	15.1605395924863	1	16.6083217681919	1	1	1	1
LAD1	1	46.3878398049726	1	1	1	1	1	1	142.015400866741	62.313585664291	1	1	701.127595824233	1
LAG3	23.2708310631456	1	30.3089328696526	1	1	1	1	1	1	1	1	1	1	1
LAIR1	42.5680905858404	128.672164548585	172.807002805651	42.6465694763852	90.4960670082945	327.676662092011	14.9689383909727	103.915908401779	61.8138806958829	163.930411675455	173.496861588249	228.881600446978	1	1
LAIR2	1	1	39.9882357119779	1	1	1	1	1	1	1	1	1	1	1
LAMA5	1	18.7159166156525	1	1	1	1	14.87628265161	1	33.224422833138	37.4156298529577	1	1	1	1
LAMB2	1	15.4850710759021	1	1	1	20.1361023121137	1	1	19.2221611301271	27.3660619844478	1	1	1	1
LAMB3	1	57.9757960111246	1	1	1	1	1	1	34.1987188281106	97.6816859062658	1	1	1	1
LAMC2	1	43.7648463880656	12.0319391667146	1	18.8078192666745	1	1	29.6452898250883	30.944868810255	74.3624604127126	1	1	1	1
LAMP3	1	1	1	1	1	1	1	1	14.0130105614044	51.5307942798956	216.441493073053	1	2434.08878910803	1
LAMP5	1	1	1	1	1	1	1	1	1	1	1	259.230909711909	1	1
LAMTOR1	59.9090839974582	181.282833004705	82.5004270387567	61.2383830509079	161.07615908021	160.077830694951	44.1421571502519	91.0743248381925	87.3125212484855	158.420022087495	277.330620318297	1	65.497978541081	123.773028923869
LAMTOR2	32.8400786285129	92.6653842401136	52.2178666603386	31.1954777684966	28.2671696218939	111.880552544372	33.3049008161013	20.7461563873921	95.5844483936443	134.774114423239	137.117924593029	1	1	1
LAMTOR5	85.6322828234152	114.814507459099	88.5067804488933	130.788455324125	127.458385927355	134.763888821616	60.0091393104843	72.1778151707188	142.373002105805	156.807513031797	156.703422900339	1	1	1
LAP3	33.7606973999474	98.6773706119947	29.2287194929128	26.8322337381978	1	149.572204625069	45.2837188122255	15.5810106483152	28.3601913535749	183.049349978775	162.014832841098	1	143.23928233697	208.116687082395
LAPTM4B	30.6059558185589	56.2404790008929	18.4595982440737	1	30.7037286820403	39.478447844916	1	95.1884628648546	507.55782922556	38.2416281617562	1	1	1	1
LARP1B	18.7398937487648	13.1069052540582	13.6459270765216	1	23.3207013492946	1	47.0689560822957	35.2733539372538	28.5516650826764	14.7868067515906	1	1	1	1
LAX1	36.8484803776342	1	48.4390717018772	27.3380550327385	1	1	74.8486189159249	40.1755311631496	36.4065368829049	1	1	1	1	1
LAYN	27.2769513792254	1	15.6110717418124	1	1	1	1	1	1	1	1	1	1	1
LBH	234.234784655448	1	151.790067539432	139.117278149443	1	1	1	63.9887308417942	39.9539966489135	31.1742279233003	1	1	1	1
LBR	91.4375177910307	90.0409164138238	162.024713798365	50.5911347864349	388.495824638843	45.0018750870884	20.1574323786864	46.1653293245387	58.0480335165174	58.4090371352409	1	1	1	1
LCA10	1	13.9217953990694	14.3227001100481	1	45.9458441308163	1	1	16.5003715776835	1	1	1	1	1	1
LCK	212.487794321574	13.8768410137035	245.718294188919	31.4019755966917	18.0281899092715	1	1	79.8856342595936	12.2009392334326	1	1	1	1	1
LCN2	1	1	1	1	1	1	1	1	28.0148215071707	62.16517400004	1	1	1	1
LCOR	80.5956398695836	80.409364529302	120.903455788035	66.2989431261464	83.3519919935549	66.9409868527848	26.7401118419403	76.7840794171851	103.066364997236	72.2945947740517	1	1	152.55843258263	1
LCP2	137.821560826905	224.468599690671	258.818759267207	1	690.753212778444	177.44912771557	14.7817327841334	404.744886567345	80.9374227376314	204.281702938916	243.627944963118	1	1	1
LDLRAD3	1	27.1397338660056	1	1	1	21.4184920808687	1	1	1	15.5318295588868	1	1	1	1
LDLRAD4	114.742194800527	41.1140901061262	60.8020812708424	213.493951696358	1	37.8120411125547	1	135.660908602924	1	86.4506514253681	128.686373666843	1351.03904569919	1	246.019590629849
LDLRAP1	75.6424816190851	19.3781710126358	36.983768022226	15.0158508725595	1	13.9851407836482	19.5612392446407	1	1	19.1595236274745	1	1	1	1
LEAP2	1	1	1	1	1	1	1	17.3053413031185	1	1	1	1	1	1
LEF1	107.975001160407	1	1	1	1	1	1	1	14.2194268098045	1	1	1	1	1
LEKR1	1	1	1	1	1	1	1	21.0594676885151	1	1	1	1	1	1
LEP	1	1	1	1	1	18.4001499949089	1	1	1	1	1	1	1	1
LEPROTL1	465.092192179161	59.5498368936371	124.124014807729	48.5890244049922	78.3847823646224	76.3195892490587	34.6913474560857	142.370836009643	48.3351488347951	68.0621961799767	1	1	1	1
LGALS1	87.08544108917	391.908304596699	274.499196154862	66.0578462415573	1	827.387991594468	211.199630574342	123.855868986867	146.554178018358	630.401250521332	1051.51265541399	118.894951116447	660.615021942113	659.204401394172
LGALS2	1	174.386761417312	1	1	1	1	1	1	1	60.2412953458878	186.434667998171	1	190.824147711043	793.83928927267
LGALS3	53.5359199842809	284.607330962764	15.2911239703152	1	54.751353290013	554.256452065848	31.3615817382014	215.966863541866	173.353903610526	354.064901039762	1	1	1	1
LGALS3BP	30.7328233360616	164.334113690663	1	1	1	272.571190651034	29.6047036656037	59.5507039916237	343.385820436219	242.632599329375	1	1	1	1
LGALS4	1	71.6844607148199	22.6443534556739	1	50.1729181753514	15.62530148376	1	21.7303638850074	11.7868942998317	79.8132830250051	1	1	1	1
LGALS9	19.4436235607123	91.7193783029959	21.9293278341724	31.8064040469118	40.5741271265672	157.118047441829	1	24.3202248167613	13.5952249722677	123.213931432603	174.795494786313	1	99.7552330758008	197.279076185233
LGALSL	1	1	1	1	1	1	17.6171065470504	1	43.1189830479591	1	1	1	1	1
LGMN	1	55.7245748531104	1	69.2769501978497	1	884.787528724762	33.5636928427434	42.0153351193574	93.3031566911258	176.461380438638	1	169.018988372969	1	1
LGR6	1	1	21.102885174047	1	1	1	1	1	1	1	1	1	1	1
LHFPL2	19.3668779228871	60.38923428735	28.4274793105936	31.9074307351748	76.1256388708991	198.671491619605	1	50.9054924533935	42.7197191460359	99.0728049051088	1	164.822974738065	1	1
LHFPL3-AS1	1	1	1	1	1	1	21.1722480318455	1	1	1	1	1	1	1
LHPP	1	19.4520892932079	13.8565026435752	38.9148237494449	1	20.5688303087272	13.1047722539803	1	30.6722300244917	17.6095015812247	1	1	1	1
LIF	1	1	1	1	1	1	1	147.080514253497	224.722439919876	1	1	1	1	1
LIFR	1	15.1722149442993	1	1	19.9276599066678	1	1	39.0979568528323	58.2723664115047	37.8398611258829	1	1	1	1
LIG1	17.5264402086051	1	25.678382128286	1	1	1	1	15.2174973377358	1	1	1	1	1	1
LILRA1	1	97.6467941065066	1	1	62.3200294944467	1	1	1	1	16.1321325119859	1	1	1	1
LILRA2	1	96.9809950496105	25.5105032382679	1	297.800288347521	22.2532302492769	1	19.7325151044034	17.3876916541857	26.2492292193964	1	1	1	1
LILRA4	1	1	1	1	1	1	1	1	1	1	1	787.494509707662	1	1
LILRA5	1	19.5750424719684	1	1	29.5161460771521	1	1	1	1	1	1	1	1	1
LILRA6	1	54.2137645638273	1	1	35.64171077767	32.3291612726458	1	1	1	15.593484064761	1	1	1	1
LILRB1	1	84.7698120588157	29.7938691030994	30.0855741429216	34.4085481025112	35.3992340770946	1	25.6227891826561	1	41.1717428528151	1	1	1	1
LILRB2	1	244.185469296624	1	1	164.571008761795	68.9790033128987	1	58.5686239716941	1	62.9855113926154	1	1	1	1
LILRB3	15.3792144603759	170.236363265276	39.8727583652639	1	548.074114938749	66.7690612789194	1	57.4515262533757	13.1284986989601	37.7845692736989	1	1	1	1
LILRB4	1	95.6527887700682	1	1	1	255.344484216255	1	17.6687129684171	1	174.988772252366	1	677.500872598798	1	1
LILRB5	1	1	1	1	1	35.5418476696381	1	1	1	1	1	1	1	1
LIMCH1	1	1	1	1	1	1	1	1	70.1264500215557	1	1	1	110.95584480669	1
LIMD2	97.9289054033918	113.937284550709	177.014679106272	83.2630240055726	223.595968039932	23.0804943291422	14.7334351984433	44.3756180786285	9.81278551059684	39.0970980659744	1	1	1	206.322249944104
LIMK2	1	25.6106948900852	1	1	210.993300640569	27.1566239678366	1	56.6999787951017	36.9554259994636	25.9343600226618	1	1	1	1
LIN28A	1	17.6510928408154	13.8321543814071	1	54.7410351891773	1	1	14.6156608761132	1	1	1	1	1	1
LIN28B-AS1	1	1	1	1	34.3562546566836	1	1	1	1	1	1	1	1	1
LIN7A	1	15.8141292801951	1	1	55.9594960573431	1	1	1	1	1	1	1	1	1
LINC00173	1	14.4029689421002	1	1	73.2498285203832	1	1	1	1	1	1	1	1	1
LINC00235	28.0894356479369	11.8615820358733	1	31.6235766838738	1	1	1	1	1	1	1	1	1	1
LINC002481	1	1	132.214574498001	1	1	1	1	1	1	1	1	1	1	1
LINC00324	1	1	1	16.4799105812705	1	1	1	1	1	1	1	1	1	1
LINC00426	18.5325678066472	1	21.9133014648482	39.3018556832827	19.0398341937797	1	16.9496957955698	1	1	1	1	1	1	1
LINC00449	1	1	14.0597772820081	1	57.3197909321232	1	1	1	1	1	1	1	1	1
LINC00483	1	17.2055536766935	1	1	39.4688642331308	1	1	1	1	1	1	1	1	1
LINC00514	52.2679914553774	42.4199129210389	183.299283266027	32.3836447618938	106.476867124017	21.93793012517	1	16.028029877893	20.1858918649137	18.674931898212	1	1	1	1
LINC00528	1	1	13.0522446384935	1	36.2675015914082	1	1	34.45108182331	1	1	1	1	1	1
LINC00640	1	1	1	1	1	1	14.9051761227938	1	1	1	1	1	1	1
LINC00649	22.7981098027205	1	18.4413029766996	1	1	1	1	1	1	1	1	1	1	1
LINC00667	20.138270206172	22.7590990253894	32.8493336549831	1	1	17.4533872836942	1	74.2219802319944	21.8657685675533	25.1611353113177	1	1	1	1
LINC00694	1	1	1	1	68.1548574502567	1	1	38.7790560808083	1	1	1	1	1	1
LINC00707	1	46.9030093046594	1	1	1	65.2493177348416	1	26.2501725989784	18.4734812330519	52.6867685905137	1	1	1	1
LINC00839	1	1	24.6473428499673	1	1	1	1	1	1	1	1	1	1	1
LINC00847	1	14.2291235449236	18.856761358493	1	1	38.5592871682037	1	1	1	20.4209694376367	1	1	1	1
LINC00861	31.8593646758787	1	108.35469042923	1	1	1	1	1	1	1	1	1	1	1
LINC00869	50.8828954120035	18.5263627672165	141.539017352445	25.8524074049752	36.4393124488376	14.2852860544168	1	27.3674505105845	23.2994690682375	1	1	1	1	1
LINC00926	1	1	1	51.4689386981002	1	1	1	1	1	1	1	1	1	1
LINC00937	1	41.2624349738731	18.6907069094848	1	49.5310147731444	1	1	1	1	1	1	1	1	1
LINC00969	84.2550436463713	89.5847688933694	124.244889108568	92.4183401651307	73.0874329731292	57.8037395309814	86.4188094496934	86.2350302886003	51.437166509604	87.0764019932574	1	147.581564571958	1	1
LINC00996	1	1	1	1	1	1	1	1	1	1	1	169.452317586155	1	1
LINC01001	37.8924152349161	105.094120598165	44.8236539338365	45.7825465425928	586.388449562908	43.9015505172941	21.3708992836606	128.390386192649	74.7880423950434	36.6206456931289	1	1	1	1
LINC01089	25.2081169941318	14.0781382288098	1	16.669753866843	1	1	1	1	16.3714786778741	1	1	1	1	1
LINC01094	1	1	1	1	1	39.9727869127236	1	1	1	1	1	1	1	1
LINC01127	1	1	1	1	33.7432023986463	1	1	1	1	1	1	1	1	1
LINC01133	1	1	20.919713016538	1	1	1	1	1	51.2822056197908	1	1	1	1	1
LINC01138	1	1	26.9774335145242	1	1	1	1	1	1	1	1	1	1	1
LINC01206	1	11.6905443755885	11.9541669250974	1	1	1	1	1	53.8523153523423	1	1	1	1	1
LINC01215	1	1	1	31.8360085596415	1	1	1	1	1	1	1	1	1	1
LINC01232	1	1	51.4825161928347	1	1	12.2731780471867	1	1	16.7220244095482	18.3334151979645	1	1	1	1
LINC01278	1	1	42.4689176265102	1	1	1	1	1	1	1	1	1	1	1
LINC01410	1	16.7329081628512	1	1	22.7828275568264	1	1	1	1	1	1	1	1	1
LINC01419	1	1	1	1	1	1	1	1	44.0952019703158	1	1	1	1	1
LINC01436	1	1	1	1	1	1	1	1	27.9408176714566	1	1	1	1	1
LINC01480	1	1	1	1	1	1	19.2303895534868	1	1	1	1	1	1	1
LINC01503	1	21.8450072440449	1	1	1	27.6575277774285	1	1	13.8327126840805	1	1	1	1	1
LINC01506	1	1	1	1	181.603043723015	1	1	1	1	1	1	1	1	1
LINC01513	1	1	1	1	38.6637098477696	1	1	1	1	1	1	1	1	1
LINC01567	1	13.8204450042178	1	1	1	1	1	1	1	1	1	1	1	1
LINC01609	1	1	1	1	1	1	1	21.7158897830733	1	1	1	1	1	1
LINC01678	1	1	1	1	1	12.0183608557094	1	18.0756104104615	1	1	1	1	1	1
LINC01684	1	1	31.4333582946961	1	1	1	1	1	1	1	1	1	1	1
LINC01764	1	1	31.94979100943	1	1	1	1	1	1	1	1	1	1	1
LINC01765	1	1	1	1	28.4982941589229	1	1	1	1	1	1	1	1	1
LINC01772	1	1	1	1	1	1	1	13.0583199133861	1	1	1	1	1	1
LINC01781	1	1	1	131.610909773902	1	1	14.7565201585002	1	1	1	1	1	1	1
LINC01857	1	1	1	49.3110578836492	1	12.7520483364324	1	1	1	1	1	1	1	1
LINC01871	39.139750933387	1	41.1580647196137	1	1	1	1	1	1	1	1	1	1	1
LINC01934	24.1681270829182	1	15.4202656716571	1	1	1	1	1	1	1	1	1	1	1
LINC01949	1	1	32.6351736138907	1	1	1	1	1	1	1	1	1	1	1
LINC01981	1	1	1	1	1	1	34.9957157094964	1	1	1	1	1	1	1
LINC02035	1	18.0408628884292	1	1	1	13.244836736679	1	1	1	1	1	1	1	1
LINC02084	1	1	18.9875140550255	1	1	1	1	1	1	1	1	1	1	1
LINC02158	1	1	1	1	27.0014515138121	1	1	1	1	1	1	1	1	1
LINC02207	1	1	1	1	64.3422160110654	1	1	1	1	1	1	1	1	1
LINC02273	34.4848536163287	1	1	1	1	1	1	32.3577236859876	1	1	1	1	1	1
LINC02345	1	1	1	1	1	16.7521929953312	1	1	1	1	1	1	1	1
LINC02362	1	1	1	1	1	1	54.2763869436066	1	1	1	1	1	1	1
LINC02384	1	1	22.38675686267	1	1	1	38.0403287360499	1	1	1	1	1	1	1
LINC02397	1	1	1	71.7837962816488	19.6978194208007	1	1	17.643464071527	1	1	1	1	1	1
LINC02547	1	14.10849697256	1	1	18.3513346358431	1	1	31.24984934789	1	1	1	1	1	1
LINC-PINT	31.6926929811306	1	1	35.0465554634091	1	1	35.0660030364977	13.8358099174212	1	17.3292983622438	1	1	1	1
LINGO2	1	1	27.5265069341282	1	1	1	1	1	1	1	1	1	1	1
LIPA	39.544941865348	126.632924743064	68.1303315367303	35.8673210602332	1	796.075346140924	14.6419158115926	12.5622429164548	43.172790167648	169.318953707778	1	1	1	1
LIPH	1	1	1	1	1	1	1	1	1	26.4337923007607	1	1	1	1
LIPT1	1	1	1	1	1	1	1	24.7603916136968	1	1	1	1	1	1
LLGL2	22.4765835872779	40.6270972580186	111.855755950857	17.1810884353182	1	1	21.0033112140712	8.79490467457184	67.5114141424207	49.4451099861857	1	1	1	1
LMAN1	48.2804963358277	29.7587453161894	58.6926649212122	33.7640351797599	1	65.791399698222	224.519289319352	40.3726751159282	110.883760169803	44.9653390599504	1	1	1	1
LMF1	17.504172509187	13.730223284126	19.74662343439	1	1	1	17.4248664785342	1	1	18.7644411451625	1	1	1	1
LMNA	730.302240787619	317.923754403975	86.407526962573	372.426119052424	1	609.512712712398	277.296382011196	1299.58978484161	1027.26225549638	708.126359243102	783.700141733764	1	352.474863047864	698.857956230242
LMNB1	30.3179561629074	43.0729930672588	32.0940299674231	16.2929879533343	178.500961553091	1	1	36.4272464656545	46.9575560847048	44.5835138189889	1	1	1	1
LMO2	1	122.771191091963	1	1	58.2858122531093	35.2464792103393	1	1	1	49.5236312663405	1	1	1	1
LMO7	20.3422541166717	61.9617947874597	1	1	1	1	1	1	87.1368611609547	101.014067777926	1	1	1	1
LMOD1	1	1	1	1	1	1	23.275635607774	1	1	1	1	1	1	1
LNPEP	94.5452950656101	62.3425642115561	213.549271679957	105.177495579841	46.8427599843872	42.8025960647411	22.0708201392628	57.558140011263	38.0815642360219	53.7632208160856	1	168.681194129171	1	1
LNX2	1	1	1	1	1	1	1	38.4162944056815	26.7338564192581	1	1	1	1	1
LOXL3	1	21.0297475893835	1	1	1	26.7132932007767	1	1	1	31.1072200538813	1	1	1	1
LPAR2	22.2489307250606	1	1	1	41.3941041888393	1	1	1	1	1	1	1	1	1
LPAR5	1	1	22.963611049408	17.1125379905441	1	1	1	1	1	1	1	1	1	1
LPAR6	29.0701732081407	36.4914495437837	39.753214889495	1	1	27.4963850704605	1	1	1	22.1375997269121	1	1	1	1
LPCAT2	1	66.4368610839796	1	1	94.6478627733853	57.45395563607	1	128.676157328176	83.7701474876952	121.750839621119	142.606756879986	1	1	1
LPIN1	133.166135102783	54.1790291895774	146.782830439431	312.064461246082	61.2453680346732	58.7643950486649	99.3064231988106	122.627711492553	72.5241280493945	62.2388768051068	1	550.047967223707	1	1
LPL	1	1	1	1	1	113.204973443467	1	1	42.6445033411053	40.711095900878	1	1	1	1
LPXN	129.454114690722	80.5026398621604	135.235230904748	115.671919496138	1	97.3898995814657	53.9374361396688	84.6357462420069	34.0121902438915	84.3171761543956	1	319.904531840595	1	1
LRFN1	1	1	14.2100585274134	1	36.825501310193	1	1	1	1	1	1	1	1	1
LRG1	1	37.3240569092763	19.1548071715208	1	296.074529322086	13.6572705274237	1	26.0397132025447	14.2794348324015	15.89978257524	1	1	1	1
LRIG1	56.2708682209215	1	14.1543337914875	1	1	1	1	23.2437988302811	39.0138735885744	25.0736199939826	1	1	1	1
LRMP	24.451852740007	32.7328928793042	63.9659868547513	56.6794230227389	135.121774372501	1	17.5505041191441	27.2927468787844	1	1	1	1	1	1
LRP1	1	220.828394922272	13.9514628619176	1	1	254.607798096648	1	1	31.9066253320256	75.6421868586014	1	1	1	1
LRP10	109.716331710492	124.972897913436	187.613512027384	90.8824483524049	625.605594201409	108.22914375135	75.3278597777225	74.3032538234596	107.141261541747	124.891091989567	75.4618913700175	1	246.891191314538	1
LRP11	1	1	1	1	1	1	1	1	41.1207075691724	1	1	1	1	1
LRP2BP	1	10.6242167180914	1	1	1	1	1	21.904977004526	1	1	1	1	1	1
LRP5	1	1	1	1	1	1	1	1	42.6054653982314	1	1	1	1	1
LRRC25	1	163.789064424546	15.2854805416609	1	383.008977623569	62.642608827509	1	33.8742174109172	1	36.1240878106812	1	1	1	1
LRRC37A2	1	1	1	1	1	1	1	22.5985370939034	1	1	1	1	1	1
LRRC4	1	1	1	1	84.8802455755618	1	1	1	71.8432704521177	1	1	1	1	1
LRRC8C	123.254447410422	48.216059409908	59.6548288920503	25.7019488165072	1	36.6275478548898	39.6721121518013	26.1796635655852	1	50.4628137848181	1	1	1	1
LRRC8D	37.8174684258832	41.3520872774717	32.2155538730496	1	1	30.6323261905795	1	1	30.696089284892	13.8834012695245	1	1	1	1
LRRCC1	1	1	14.5342227280917	1	1	1	1	1	1	19.6360409961032	1	1	1	1
LRRIQ1	1	11.5642531888467	12.9893838579021	1	19.2126544967476	1	51.9882567498157	1	1	1	1	1	1	1
LRRK2	1	186.225593061191	1	38.5136269382186	610.33325187344	24.1973521524991	1	11.2481487252829	1	46.4715747952607	1	1	1	158.39543871523
LRSAM1	1	1	1	1	1	14.775227020526	1	1	1	1	1	1	1	1
LSM4	57.2889284729815	80.7043105340535	91.1862031464234	44.0726867064602	1	83.4689917259616	35.5764947261681	13.1929464125375	118.798860212587	99.4611122240258	165.02741472588	1	1	165.556543105164
LSM6	37.8405060295478	46.2400084782495	36.6863449681627	27.735080670905	1	35.2668235856859	1	16.9344115796854	22.4639374757158	29.1617381103248	1	1	1	145.164762936273
LSM7	70.9921833511193	75.7721789269542	78.0220190935629	150.273722968011	1	58.3037647748987	38.7996226755691	31.1155204781018	114.730748631763	95.6435376753897	1	1	1	117.333744510538
LSP1	131.059126311906	235.195291438873	219.695048853474	88.4828988071002	692.589423186233	212.843753452834	61.5180721455511	163.732831427864	1	197.857902835516	293.435820191108	246.997591860351	741.577267165259	508.067534967482
LSR	20.2076358738664	1	1	15.4235545028457	1	1	1	1	28.4484679510088	1	1	1	1	1
LST1	23.3504344641664	713.598840379905	43.3473502478201	16.7753046038658	1364.00241742131	215.08621031567	1	230.127345001574	1	453.587828529998	1486.93857666612	142.258350353904	214.002836467563	420.019561626194
LTA4H	49.3501536121805	500.029043298205	49.3683423083541	82.1993658398359	87.6706818434414	333.306723638134	34.2675476275706	73.6844364042093	82.7949938362172	138.484537364896	1	1	1	1
LTB	825.941954410141	39.7668339193313	66.3812598745379	513.076075056065	547.085031493746	13.5971660797552	17.0704995714001	96.1730565424292	1	79.1390821966781	1388.4394883188	1363.74476216341	1	340.639609792288
LTBP1	1	1	1	1	1	1	1	1	40.2978247040283	1	1	1	1	1
LTC4S	1	1	1	1	1	1	1	32.7210786948092	53.7971308531957	1	1	1	1	1
LUADT1	1	1	1	1	22.3131577408987	1	1	26.6188736595934	14.4673417693905	1	1	1	1	1
LUC7L3	92.968386385748	97.8291689409524	176.244534891264	99.4213992118542	42.2328658327448	68.0258592244649	40.1751086289509	89.6946555124758	125.519276340163	82.9502456841229	1	142.202394715141	1	1
LUCAT1	1	1	1	1	55.0223916979362	12.7267831338914	1	1	1	1	1	1	1	1
LURAP1L	1	1	1	1	1	1	1	1	38.7809030971695	1	1	1	1	1
LY6E	127.922013597047	273.505488872811	233.742645149951	57.6582412488592	1	279.185670497423	80.5346770988258	79.2007263375544	110.670354626109	315.334592239415	137.350633427297	1	1	1
LY6G5B	1	1	1	1	1	1	1	21.3374952516385	1	1	1	1	1	1
LY75	42.186799246933	26.3447647551573	66.3523810012834	35.003602626485	33.7575058901662	20.6957340200536	1	1	14.8103840860401	29.9730802353289	1	1	663.402681599506	1
LY86	1	161.478418806329	1	235.915950022397	1	147.15566567061	1	1	1	117.17093421587	275.254778875668	1	1	151.521947030364
LY9	61.6854731722271	21.8650351259147	52.135625140836	885.948011450564	17.5891471503795	25.4016280007704	186.957338046186	111.464515827884	1	20.075446882136	1	223.351055390276	1	1
LY96	1	28.675921011834	1	1	114.358167834397	51.5004335113515	15.2034018596536	1	1	15.9030840370095	1	1	1	1
LYAR	71.7783686275806	21.6358480421292	158.598561488131	20.1554247776201	1	21.0787616044955	1	22.0281693314319	21.8088529428556	23.1872664283878	1	1	1	1
LYL1	1	37.9235774421072	1	26.9370502413656	35.4240226475932	20.4168216913929	1	26.1418816057347	1	1	1	1	1	1
LYPD3	23.6357254426814	44.9314330108859	1	1	1	32.891648134246	1	1	28.3118605966634	28.7781234242341	1	1	1	1
LYRM4	44.8845680878778	40.2818143244226	36.5288020637581	41.6773329401414	52.9844986520138	31.9156735501747	22.8715142772429	59.5914782567497	55.7749692055278	36.821836924035	1	1	1	184.704545897812
LYZ	57.251908598374	12607.3279959939	215.639764345244	35.1215671372917	684.534714893881	4935.95130765273	58.7926592763286	368.601994440993	55.0002668577562	4630.78199273457	2410.43106444112	307.230281952005	1154.12933056286	6173.94491185545
MAD2L1	1	1	1	1	1	1	1	1	21.4320225817468	19.322651486704	1	1	1	1
MAF	324.503713083118	36.5219227031762	137.805848810356	1	1	172.244910249873	1	86.6592400313335	64.1887125191106	39.874244895124	1	1	1	1
MAFB	1	300.721294643033	1	1	1	606.894828109648	1	129.858047811381	78.267734382117	261.288935196048	242.810201742877	1	1	1
