NAME	CD8.cells	T.cells.regulatory	Myeloid.cells	CD4.cells	NK.cells	B.cells	Mural.cells	Endothelial	Fibroblasts	Plasma	T.cells.helper	Cancer	T.cells.proliferative	Mast.cells
SCGB3A1	1	1	1	1	1	1	1	1	1	1	1	102.011834018663	1	1
SCGB3A2	1	1	1	1	1	1	1	1	1	1	1	2850.04031725944	1	1
SCIMP	1	1	41.6144532373759	1	1	125.825212006911	1	1	1	1	1	1	1	1
SCIN	1	1	1	1	1	1	15.2968231557914	1	1	1	1	72.9192638705394	1	77.3392333713357
SCML4	156.552395075335	35.6531798110837	1	156.639752977807	126.678311870951	42.5516551914235	1	1	1	1	61.6152927689697	1	55.5775599126532	1
SCN7A	1	1	1	1	1	1	77.2399663220397	1	172.309197245626	1	1	1	1	1
SCNN1A	1	1	1	1	1	1	1	1	1	1	1	99.0837933519505	1	1
SCNN1B	1	1	1	1	1	1	1	1	1	50.9716089211332	1	217.577877674491	1	1
SCRN1	1	1	1	1	1	22.9725537203778	13.7935726692331	1	11.4635440389582	1	1	58.4579901935632	1	1
SCTR	1	1	1	1	1	1	1	1	1	1	1	90.4935274303563	1	1
SDC1	1	1	1	1	1	1	1	1	1	275.534959965054	1	659.828107860373	1	1
SDC2	1	1	32.9468336013495	1	1	1	223.866774987025	1	59.5655972427427	1	1	1	1	1
SDC4	1	41.2487046861537	58.8233530373913	1	1	1	31.6730164756194	1	29.6717990876036	1	23.7301263015569	353.486009178387	29.1284148531733	13.474854948188
SDR42E2	1	1	1	1	20.0772834317594	1	1	1	1	14.0355254452909	1	1	1	1
SDS	1	1	86.2359214253258	1	1	1	1	1	1	1	1	1	1	1
SDSL	1	1	47.1426633163569	1	1	1	1	1	1	1	1	1	1	40.0714456231539
SEC14L2	16.4317973095476	17.1706848651937	1	21.5375186739798	1	1	1	1	1	1	37.4614533467499	1	15.5089345322244	24.8525752617825
SELE	1	1	1	1	1	1	1	53.576037948339	1	1	1	1	1	1
SELENBP1	1	1	1	1	1	1	91.0626687777546	35.8548473349752	47.4915582808874	1	1	247.683635051175	1	1
SELENOP	1	1	100.021768198968	1	1	1	176.23060409133	206.504066269747	1506.13738863536	1	1	446.71742265151	1	1
SELL	31.864532185519	285.611280265948	22.4474240362829	87.1015693191126	137.482092250322	328.040421916137	1	1	1	16.7558792346936	56.2506908010991	1	39.9627502158133	1
SELPLG	128.614924823687	137.105643154123	75.3423308808453	98.0551340698228	203.014633303688	1	1	1	1	78.5105053120295	109.955005598957	1	82.9147136755415	14.0876465194008
SEMA3C	1	1	16.9296341260228	1	1	1	12.9208685631688	1	77.9509599913106	1	1	1	1	1
SEMA3F	1	1	1	1	1	1	1	71.8774859444991	1	1	1	1	1	1
SEMA5A	1	1	1	1	1	1	42.6740838276938	1	1	1	1	1	1	1
SEMA6A	1	1	1	1	1	1	14.429593741428	113.023226305194	1	1	1	1	1	1
SEMA6B	1	1	75.2494205906832	1	1	1	1	27.5346226204557	1	1	1	1	1	1
SEMA7A	1	1	20.0682425346014	1	1	47.2450891206584	1	1	1	1	1	1	13.6653751830094	101.1491695591
SERINC2	1	1	16.3362490571551	1	1	1	1	1	1	1	1	242.063446769811	1	1
SERINC5	28.5470809148771	38.6777569293472	38.64451343256	76.0383858312724	1	1	12.1951311462593	17.1377898252053	39.8956414221481	1	70.0269908917263	70.6679135039961	19.5087621672199	1
SERP2	1	1	1	1	1	1	22.8590879797177	1	17.5544114119413	1	1	1	1	33.3672618647718
SERPINA1	1	1	633.804583347378	1	1	1	1	1	1	1	1	1	1	1
SERPINA3	1	1	1	1	1	1	15.9048072338689	1	73.7288783692976	1	1	1	1	1
SERPINB8	1	1	39.1739052354241	1	1	12.4258642734425	1	1	1	1	1	1	1	14.7534045460228
SERPINE1	1	1	29.654845053941	1	1	1	360.563307292435	298.028138352035	393.822787549898	1	1	1	1	1
SERPINE2	1	1	1	1	1	1	35.2454251742105	1	294.327947235033	1	1	1	1	1
SERPINF1	1	1	113.864878551723	1	1	1	64.2504368580551	1	1312.00729899799	1	1	1	1	16.3247214466828
SERPING1	1	1	75.9485266331374	1	1	1	932.610245964437	146.985585844187	987.640676008587	1	1	14.6981831866563	1	1
SERPINI1	1	1	1	1	1	1	108.078937065302	1	1	33.2720255662345	1	1	1	1
SESN3	17.4963682094632	97.1771397155081	20.1941628643986	47.0466005404833	1	134.120659391445	16.7619232385785	1	47.547491925317	1	92.8618255775562	41.1608041146216	33.9107736321878	1
SETBP1	1	1	1	1	1	31.9162418430957	53.7461919273804	15.3514645275938	50.3959278240099	1	1	1	1	1
SETD1B	1	20.426767812232	1	1	1	1	1	1	1	1	1	1	16.7558174254317	13.1852085016094
SEZ6L2	1	1	1	1	1	1	1	1	24.7536559623612	1	1	265.806515089794	1	1
SFMBT1	1	16.8191755178773	1	34.8520150638734	1	25.7116173762431	1	1	1	14.9096751898429	25.3985117055534	1	34.2410156054701	18.707084744795
SFMBT2	24.2095945419903	1	22.1765303211118	1	1	1	1	1	1	27.1136696257552	24.9668845363875	1	16.189014728095	1
SFN	1	1	1	1	1	1	1	1	1	1	1	239.410119698729	1	1
SFRP2	1	1	1	1	1	1	1	1	764.521026494099	1	1	1	1	1
SFRP4	1	1	1	1	1	1	16.3390535483874	1	348.039900506042	1	1	1	1	1
SFT2D3	1	1	12.3658316042506	1	1	1	1	1	1	1	1	67.5746501651032	1	1
SFTA1P	1	1	1	1	1	1	13.6643534343326	1	116.341327904691	1	1	78.0342205611468	1	1
SFTA2	1	1	1	1	1	1	1	1	1	1	1	3001.23116177903	1	1
SFTA3	1	1	1	1	1	1	1	1	1	1	1	348.589147542072	1	1
SFTPA1	1	1	1	1	1	1	1	1	1	1	1	1104.02267304735	1	1
SFTPA2	1	1	1	1	1	1	1	1	1	1	1	523.783522556848	1	1
SFTPB	1	1	1	1	1	1	1	1	1	1	1	5378.80960260401	1	1
SFTPD	1	1	1	1	1	1	1	1	1	1	1	636.886039852121	1	1
SGCA	1	1	1	1	1	1	190.091193321436	1	117.538705286033	1	1	1	1	1
SGCE	1	1	1	1	1	1	155.839507630099	1	100.841178893812	1	1	98.2921039629187	1	1
SGIP1	1	1	1	1	1	1	66.8911744499009	1	67.7264456637623	1	1	1	1	1
SGO1	1	1	1	1	1	1	1	1	1	1	1	1	66.6692634360211	1
SGO2	1	1	1	1	1	1	1	1	1	1	1	1	56.8785455847871	1
SGPP2	1	28.2357962356829	1	1	1	1	1	1	1	1	35.6592570700647	63.4453993986076	1	1
SH2B3	1	1	67.7056833645504	1	1	22.6205584651695	1	43.9661395266775	1	1	1	1	1	78.6027766457896
SH2D1A	248.508005547468	196.936451222427	1	113.30993542208	133.236169863755	1	1	1	1	1	232.006115138972	1	185.965996049129	1
SH2D1B	1	1	1	1	80.9547738359364	1	1	1	1	1	1	1	1	1
SH2D2A	271.283060711093	284.683020669201	22.1408450761472	196.407182927842	161.963792001032	16.2451225143269	1	16.962745915683	1	23.7737547053489	314.523487853824	9.32329536848738	248.336242811408	29.5296579651831
SH2D3A	16.6054607244807	1	1	20.9590390541461	1	16.4641523894538	1	1	1	1	1	20.3310789738907	1	1
SH2D3C	1	1	1	1	34.0663132980938	1	16.6369424596466	244.881498128706	1	1	1	1	14.4369933644851	1
SH3BGRL2	1	1	1	1	1	1	1	63.7100929504683	1	1	1	33.2675612679783	1	1
SH3D19	1	1	1	1	1	1	18.8552425961519	65.8552410154006	122.767546900675	1	1	21.0072173643567	1	1
SH3PXD2B	1	1	25.8828718348743	1	1	1	1	1	70.8801793149459	1	1	1	1	1
SH3TC1	1	44.044433499714	45.3210907456805	29.9396703312643	1	1	1	40.7441202418652	1	22.2420683804083	60.1484847906167	1	1	23.3042063756675
SHANK3	1	1	1	1	1	1	1	133.785266128048	1	1	1	1	1	1
SHCBP1	1	1	1	1	1	1	1	1	1	1	1	1	58.1906961998525	1
SHE	1	1	1	1	1	1	1	125.809260262286	1	1	1	18.9063641242447	1	1
SHMT1	1	1	1	1	1	1	1	1	1	1	1	36.5906359491941	35.6803919750797	1
SHROOM3	1	1	1	1	1	1	1	1	1	1	1	109.145698356949	1	1
SHROOM4	1	1	1	1	1	1	1	115.267185192099	1	1	1	19.3113887309014	1	1
SHTN1	1	1	49.0608583942009	1	1	1	1	1	1	1	1	23.7714397565767	1	1
SIDT1	21.0850436086007	24.2428966929213	1	21.3496797949658	39.346919313487	62.0339436163589	1	1	1	13.6618827246487	16.6252865648331	1	12.1638669387941	1
SIGLEC1	1	1	30.6532222731026	1	1	1	1	1	1	1	1	1	1	1
SIGLEC10	1	1	37.6922464409884	1	1	34.6326255296936	1	1	1	1	1	1	1	26.4512121661727
SIGLEC6	1	1	1	1	1	1	1	1	1	1	1	1	1	154.509329102172
SIGLEC7	1	1	31.1316271869942	1	19.6328875557052	1	1	1	1	1	1	1	1	1
SIGLEC8	1	1	1	1	1	1	1	1	1	1	1	1	1	24.5405882207882
SIGLEC9	1	1	31.2049034589202	1	1	1	1	1	1	1	1	1	1	1
SIK1	1	1	1	1	1	1	1	1	1	20.5201989921033	1	1	1	1
SIRPA	1	1	112.659193286551	1	1	1	1	1	20.9617446268968	1	1	1	1	19.2350877674237
SIRPB1	1	1	31.1065707978482	1	1	1	1	1	1	1	1	1	1	1
SIRPG	88.1820186407097	175.976797194493	1	49.1240505525208	1	1	1	1	1	1	180.654305647497	1	112.426372154345	1
SIT1	87.2457729362119	110.820341138767	1	74.72490479554	74.2019251986052	58.2325332458528	1	1	1	28.00193363699	107.960898251403	1	105.381764760844	1
SIX1	1	1	1	1	1	1	1	1	1	1	1	86.3355334726101	1	1
SKA1	1	1	1	1	1	1	1	1	1	1	1	1	49.3115142588366	1
SKA3	1	1	1	1	1	1	1	1	1	1	1	1	59.3412436061455	1
SKAP1	213.042780722201	313.266443488973	18.5379243371043	179.59922602515	276.603339319639	1	1	19.5106342675993	1	32.3795890522627	188.283918218991	1	154.604372208484	137.133424500938
SKP2	1	1	1	1	1	1	1	1	1	1	1	1	28.0985894955598	1
SLA	193.515733628608	127.504450606416	57.7969609256452	128.011752366796	206.499377036953	1	1	1	1	27.9999375759408	227.790370874879	1	133.634696950077	1
SLA2	142.45247629715	27.3084259055477	1	38.5178197485782	85.7869573892039	1	1	1	1	1	50.0585490204008	1	104.121712397793	1
SLAMF1	36.989147421607	147.26179709916	13.9506536426904	74.5605110427126	1	51.1994409845277	1	1	1	43.1476501303864	52.7316655293437	1	36.2856009359329	1
SLAMF6	45.0595447151436	29.8610017795981	1	35.0840051703684	87.3135199161433	16.4092536611276	1	1	1	24.7370022120923	40.8494096696577	1	25.6800232395506	1
SLAMF7	54.4086347590485	1	69.0322610383904	1	83.7780463150175	34.615049506473	1	1	1	313.595079186158	1	1	55.4425678975287	1
SLAMF8	1	1	80.9817309633899	1	1	1	1	1	1	1	1	1	1	1
SLC11A1	1	1	173.793634595001	1	1	1	1	1	1	1	1	28.8967842915701	1	1
SLC15A3	1	1	109.896276112844	1	1	1	11.7862555285325	33.29041732827	13.5034689090059	1	1	1	1	1
SLC15A4	1	1	13.8390222687362	1	28.4746842399293	16.9388647773526	1	1	1	1	1	12.6889458183701	1	1
SLC16A10	1	1	67.2165850695312	1	1	1	1	1	1	1	1	10.317161545454	1	1
SLC17A9	1	1	16.7413710247027	1	1	1	1	1	1	104.404517851684	1	1	1	1
SLC18A2	1	1	1	1	1	1	1	1	1	1	1	1	1	498.494434844938
SLC1A3	1	1	65.4976161141036	1	1	1	1	1	17.2081299209261	1	1	1	1	1
SLC22A23	1	1	1	1	1	1	1	1	1	1	1	73.5594634923237	1	1
SLC22A3	1	1	1	1	1	1	1	1	1	1	1	61.4280491178748	1	1
SLC22A31	1	1	1	1	1	1	1	1	1	1	1	483.350310742008	1	1
SLC24A3	1	1	1	1	1	1	1	1	1	1	1	1	1	41.5319209082159
SLC25A20	19.2523873169311	1	1	14.1363724759459	53.7712721056665	1	1	18.2483299854764	1	18.7978001526994	20.2447162606427	1	15.1066154296674	1
SLC26A2	1	1	1	1	1	1	13.8338278289967	47.8015484663332	1	1	1	1	1	41.6418952320435
SLC27A2	21.1847043900472	1	1	1	1	1	1	1	1	1	44.463622049197	1	65.7739408820014	60.7226257966096
SLC2A11	1	1	1	1	1	25.7157331174613	1	1	13.8375860040947	38.3169321421562	1	15.967435287141	1	1
SLC2A5	1	1	17.7378776385074	1	1	1	1	1	1	25.3822494580296	1	1	1	1
SLC2A6	1	1	42.8311087771178	1	1	16.5586889125097	13.3209670994512	15.3207882462714	1	12.6550624232466	1	1	1	230.186914310022
SLC30A2	1	1	1	1	1	1	1	1	1	1	1	1	1	22.0963361693915
SLC30A6	1	18.4662404372461	1	1	14.734302790402	1	1	1	1	16.7652010718265	20.9796630421391	25.4971843678319	1	1
SLC31A2	1	1	116.683288931775	1	1	1	18.7418918202229	1	1	14.8224200683215	13.4122677087847	1	1	1
SLC34A2	1	1	1	1	1	1	1	1	1	1	1	1259.92332518183	1	1
SLC35D1	1	17.9545071998603	1	1	1	1	1	1	1	1	1	18.6127432504376	14.6100070685417	1
SLC37A1	1	1	1	1	1	29.407962020873	1	1	1	1	1	1	1	1
SLC37A2	1	1	49.9995762951856	1	1	1	1	1	1	1	1	1	1	1
SLC38A1	193.077959524256	149.245081608095	38.8985253081244	179.873078626271	181.713940043709	89.7032702818636	1	14.3298603656166	1	67.9635405212759	128.602142762667	1	129.948694357428	13.0971740915334
SLC38A5	14.5206861566485	1	1	1	1	1	20.9884592760216	1	178.988409389545	112.029066347135	1	1	27.7143591064016	1
SLC40A1	1	1	38.0465407603253	1	1	1	98.4629784854046	1	319.969057812507	1	1	120.481569021312	1	1
SLC43A2	1	1	78.1592312150126	1	1	23.9889150020711	1	19.9299039313645	1	18.9186970634725	1	36.0801487657852	1	1
SLC43A3	1	1	65.5821930294234	1	1	1	15.6610722146208	15.4580200489081	40.2873791018792	1	1	60.2835201149285	36.5280014522038	363.001297208513
SLC44A4	1	1	1	1	1	1	1	1	1	1	1	233.831831479894	1	1
SLC45A3	1	1	1	1	1	1	1	1	1	1	1	1	1	39.3659739128152
SLC47A1	1	1	1	1	1	1	1	1	1	1	1	67.6661008558879	1	1
SLC4A2	1	1	14.8652501553754	1	1	1	20.6050282805451	25.5717745057481	19.545879401983	1	21.0177755981761	56.104714513198	24.8382003202222	92.138754504938
SLC5A6	1	1	1	1	1	12.7236831381548	1	1	1	1	1	1	1	1
SLC7A1	1	1	1	1	1	14.4817886141401	1	1	1	26.9818597708704	1	1	53.0375633461416	25.6360261272871
SLC7A7	1	1	107.941343248076	1	1	16.6381292475351	1	1	30.2711071386113	42.2464389898178	1	1	1	1
SLC8A1	1	1	73.0116010579715	1	1	1	14.5090447753698	1	15.6769547854486	1	1	1	1	1
SLC9A3	1	1	1	1	16.1527146877172	1	1	1	1	1	1	1	1	1
SLC9A3R2	1	1	1	1	1	1	80.9068952396237	1598.36867305157	197.044575345891	1	1	507.062718214799	1	1
SLC9A9	19.7888465318881	33.2225321415029	16.2730103724718	24.6579371162623	1	1	1	1	24.6961914624596	14.2802691077726	59.9057540804871	1	20.9728642035588	1
SLCO2A1	1	1	1	1	1	1	1	496.107695297128	1	1	1	1	1	1
SLCO2B1	1	1	97.4617824682173	1	1	1	1	117.426438000979	1	1	1	1	1	205.239767695113
SLF1	62.7459577516661	14.6368040196311	1	46.7744129982879	22.2358390357982	1	1	22.0975864790256	13.6502619924847	1	44.998246428091	1	73.9434245843755	1
SLFN12L	18.6262859394327	1	1	1	66.8680036390984	1	1	1	1	1	1	1	1	1
SLIT2	1	1	1	1	1	1	12.5820794083279	1	141.76282605134	1	1	35.6333257548262	1	1
SLIT3	1	1	1	1	1	1	144.521788284064	1	236.148318739286	1	1	1	1	1
SLN	1	1	1	1	1	1	128.88107548135	1	1	1	1	1	1	1
SLPI	1	1	1	1	1	1	1	46.3713724891295	1	1	1	1120.91143419774	1	1
SMAD1	1	1	1	1	1	1	1	87.6452569491729	22.5351375658168	1	1	21.3326207515002	1	1
SMAD6	1	1	1	1	1	1	1	401.374001400384	1	1	1	1	1	1
SMAGP	1	1	1	1	18.4756986325314	33.4058728248574	1	95.7002934806256	11.0006211950657	1	1	11.3293009632011	1	1
SMARCD3	18.0166309881907	1	1	1	1	1	20.9801219779796	1	52.1768942734605	1	1	18.7242993921108	1	1
SMC2	1	1	14.0880476470068	1	1	12.4091019131316	1	28.0704075947697	1	1	1	20.128977878334	129.870116308049	14.5130152597689
SMCO4	1	15.6490400467294	94.7276742897714	1	1	1	12.1375155512723	24.9314026911202	37.4211797318491	24.8468035484192	82.0776155673179	48.8989134194686	33.1327851788173	1
SMIM1	1	1	1	1	1	1	1	1	1	39.6354769627181	1	108.751484161545	1	1
SMIM14	1	1	45.7667988790302	16.5722931050347	41.6552874132419	359.733723285398	67.059114068988	73.4718252788687	83.8679270211433	41.7202195662525	1	189.124864695439	17.2972803818561	21.0294250833347
SMIM22	1	1	1	1	1	1	1	1	1	1	1	622.442640592366	1	1
SMIM25	1	1	148.148411084321	1	1	1	1	1	1	1	1	1	1	1
SMKR1	1	1	1	1	14.7590737513214	26.8409894812465	1	1	1	1	1	1	1	1
SMOC2	1	1	1	1	1	1	115.546128231642	1	48.5938608911169	1	1	1	1	1
SMPDL3B	1	1	1	1	1	1	1	1	1	108.022033211633	1	264.276812510207	1	1
SNAI1	1	1	48.6548319439894	1	1	1	16.3408486757724	122.865134180674	59.8688848716965	1	1	1	1	1
SNAI3	22.3313865504639	1	12.3773085986155	24.9228957652996	22.7229710629039	1	1	1	1	17.4152093702957	1	1	1	1
SNCG	1	1	1	1	1	1	45.4476631214723	80.4371077782451	1	1	1	1	1	1
SNHG18	1	1	1	1	1	1	78.9544816298334	1	79.394390168911	1	1	16.5454505275135	1	1
SNN	1	14.6621983874566	61.0728342922186	1	1	137.855534550589	1	25.9955464472323	1	1	15.0732331924204	12.9472335695097	1	24.3180281271044
SNTB1	1	1	17.7901329494568	1	29.5056854287608	1	16.1204360085051	1	1	1	1	51.2786951962008	1	1
SNX22	1	1	1	1	1	27.9647387732196	1	1	1	1	1	1	1	1
SNX8	1	1	69.9677178909383	1	1	90.3060933972394	1	1	14.0058650929558	13.1303391776747	1	21.0089024189618	23.1831210760487	1
SOCS2	1	1	1	1	24.4031184772929	1	70.3113553116006	164.451258238113	32.1862540119768	1	1	1	1	1
SOCS6	1	1	16.0737758191838	1	1	1	15.042506961237	1	12.758514926435	1	1	25.048257214556	1	95.6556503203459
SOD3	1	1	1	1	1	1	1094.36494499907	1	812.264263450294	1	1	246.683934733784	1	1
SORBS1	1	1	1	1	1	1	40.2590683152529	31.0128169301305	1	1	1	1	1	32.1388538112986
SORBS2	1	1	1	1	1	1	27.173619744677	92.905840784261	1	1	1	40.5620307551492	1	1
SORL1	37.1317880186684	39.4358733495157	49.2102614645375	70.1539226593062	84.0810728957082	1	1	1	1	1	18.868330760135	60.8260529663816	1	1
SOX17	1	1	1	1	1	1	1	252.434665791296	1	1	1	1	1	1
SOX18	1	1	1	1	1	1	1	1291.4953728029	1	1	1	1	1	1
SOX7	1	1	1	1	1	1	1	249.686624928918	1	1	1	1	1	1
SP140	143.180547118771	101.947808110735	27.5548199657632	114.744751355841	157.231311040816	200.883661353331	1	1	1	80.9307184006198	140.780433892774	1	156.838589116528	1
SPAG4	1	1	1	1	1	1	13.6023963927788	1	1	368.284127248643	1	1	30.3380205843536	25.8293917098472
SPAG5	1	1	1	1	1	1	1	1	1	1	1	1	59.773942003585	1
SPARC	1	1	19.4350503419216	1	1	1	2269.95090809008	2068.28688725922	1932.4418519184	1	1	1	1	1
SPARCL1	1	1	1	1	1	1	1607.09026129435	3065.10984497375	885.048068722752	1	1	1	1	1
SPART	1	1	36.9596298518021	30.7652165538438	1	25.4871179854475	56.698960433968	29.8275789237759	75.3516975886152	1	1	32.8675071211214	1	137.081321157699
SPAST	1	16.0283255685345	1	1	1	1	1	15.364801023061	11.0684897426688	1	14.0502029522096	1	1	1
SPATA2	1	13.0250934204185	1	1	1	1	1	1	1	1	1	1	1	12.2218463190789
SPATC1L	1	1	1	1	1	1	1	1	18.0040386559035	38.760320135053	1	1	1	1
SPATS2	1	1	16.670040842782	1	1	21.8424096284898	41.3854634098985	43.058294214822	41.4435138378509	146.682177005486	1	1	20.1926934728157	1
SPC24	1	1	1	1	1	1	1	1	1	1	1	1	43.383825846973	1
SPC25	1	1	1	1	1	1	1	1	1	1	1	1	113.706562057617	1
SPDL1	1	1	1	1	1	1	1	1	1	1	1	1	42.0142369548267	1
SPECC1	1	1	17.2302432872362	1	1	1	20.4407700161444	1	17.9321319458023	1	1	1	1	53.8281233031876
SPHK1	1	1	84.5750106190113	1	1	1	56.649630998138	38.994255553258	47.078636031527	1	1	1	1	146.510750202974
SPI1	1	1	612.033454346364	1	1	82.5835918089474	1	1	1	56.6884121967708	1	1	1	90.4312312113616
SPIB	1	1	26.9378097172042	1	1	196.852141291773	1	1	1	1	1	1	1	1
SPINT1	1	1	34.8296790004252	1	1	1	1	1	1	1	1	144.736545358283	1	1
SPINT1-AS1	1	1	1	1	1	1	1	1	1	1	1	97.7055868175698	1	1
SPN	71.7241252046945	46.6470562368648	41.3729557283067	55.5584165471105	184.512345821093	1	1	1	1	15.6607317354022	44.1141844599165	1	59.5865466082414	61.1427054763515
SPNS2	1	1	1	1	1	1	1	88.1157858210982	1	1	1	21.1958148873832	1	1
SPNS3	33.3810504924273	27.06988526946	1	23.4177872600172	12.2165915760096	1	1	1	1	1	19.9653116422329	1	30.8399329972238	1
SPOCK2	307.620251295827	798.957325300913	32.2798750569843	500.158208304671	196.46502711572	82.3389029726185	1	134.074464398288	1	34.3965676367629	876.966306941075	1	210.006082554102	19.9268497961201
SPON1	1	1	1	1	1	1	12.5966508992954	1	194.514816494259	1	1	1	1	1
SPON2	31.9759529711444	14.5306193136142	1	24.7509497306452	513.272566785938	1	72.8389566000163	1	181.925447470759	22.6992582692707	16.6018436291009	1	15.3969952641675	1
SPP1	1	1	750.67699148076	1	1	1	1	1	1	1	1	1	1	1
SPRY1	60.5444614862395	1	1	1	1	1	164.048280683153	199.648058302198	370.141252104355	1	17.4726685333151	46.4733535741578	33.1828699053798	1
SRGAP3	21.5008346742538	18.4814928077046	1	1	1	1	1	1	1	1	27.9122943561017	1	16.6307764117867	1
SRPX	1	1	1	1	1	1	77.7933729648651	86.2929778501088	114.292312095985	1	1	1	1	1
SRPX2	1	1	1	1	1	1	25.3571506463011	1	71.3502681474082	1	1	1	1	1
SSC5D	1	1	1	1	1	1	24.7966472483391	1	73.4308368357088	1	1	1	1	1
SSPN	1	1	1	1	1	60.8729952024616	29.3118891454509	1	146.751618043614	39.7275360140501	1	27.5264783431247	1	1
SSTR2	1	1	1	1	1	1	31.9722340537412	1	1	1	1	1	1	40.2966689278744
ST14	1	1	39.0192003614626	1	1	18.7223359461468	1	1	1	1	1	155.826608132291	1	26.1848910139935
ST3GAL6	1	1	44.9346636357411	1	1	1	1	1	1	1	1	1	1	64.7107412740234
ST7	1	1	1	1	1	1	22.7187169459844	16.2544734831897	17.0992694931847	1	1	22.5334121435351	1	40.3642341574512
ST8SIA1	1	1	1	1	1	1	1	1	18.2285403915212	1	22.7812524409834	1	14.9828599027961	23.0572930602284
ST8SIA6	1	1	1	1	15.8893441311775	1	1	73.7071850261363	1	1	1	1	1	1
STAB1	1	1	77.0225429340127	1	1	1	1	59.7838470630623	1	1	1	1	1	18.9111060639222
STAC3	1	1	27.4871497486417	1	1	1	1	1	1	1	1	1	1	1
STAG3	1	1	1	1	1	69.6649174501705	1	1	1	1	1	1	14.3765724635045	1
STAM	27.5793975506686	183.439258672177	16.353492699469	25.5415686034641	12.8444896971916	1	26.1256811110765	25.4691676783472	22.7134338111522	15.1594772558625	45.3035197858475	22.0172257053732	30.6756395557747	61.8651995435251
STAP1	1	1	1	1	1	105.687991102892	1	1	1	107.273182799658	1	1	21.4639737266743	45.5873689742576
STARD10	1	1	1	1	1	1	1	1	32.344568316445	13.1765332855747	1	202.906811303262	1	27.4965738163295
STARD5	1	1	13.192441453402	1	1	1	1	1	11.8540965618146	71.966034260105	1	1	1	1
STAT4	133.171896101448	127.947917569442	32.6730788188238	148.453728603481	141.668514815772	20.9204831919454	1	1	1	15.6569877662197	135.797933212819	1	72.5667817803153	1
STC1	1	1	1	1	1	1	1	55.5156712231639	1	1	1	1	1	1
STC2	1	1	1	1	1	1	1	68.7817118778191	1	1	1	1	1	1
STEAP1	1	1	1	1	1	1	22.6106060411859	1	93.2094060044929	1	1	29.6221005680091	1	1
STEAP3	1	1	1	1	1	1	1	1	1	1	1	63.6609570678178	1	1
STEAP4	1	1	1	1	1	1	26.3968616041573	1	1	1	1	85.279955216562	1	1
STIL	1	1	1	1	1	1	1	1	1	1	1	1	34.7149451352169	1
STMN1	70.2540819322199	33.3159208678999	91.8713635309496	33.0420327272559	65.201717339013	37.1523230496287	34.9298931612923	172.627589273816	78.2489745563318	14.3442896805102	50.9572340132345	30.2764479549128	2336.95224160989	329.917098644771
STMN3	22.2275190648591	14.3233258494819	1	33.3404777047898	14.296855890888	1	49.4158802884426	1	56.2091210193994	1	1	1	18.3314351157832	1
STRBP	15.6643315746693	1	13.5514968262799	1	1	71.7237027675332	1	1	1	41.8275459423209	1	20.614648335625	30.6653965785476	1
STRIP2	1	1	1	1	1	1	1	1	1	1	1	1	1	29.805703568327
STX17-AS1	1	1	1	1	1	1	1	1	1	1	1	1	1	16.8344883772611
STX1A	1	1	1	1	1	1	1	1	1	1	1	1	1	34.4120760276876
STX3	1	1	26.8684812867147	1	1	1	27.4398586321722	33.6539208305955	21.0303119036803	1	1	38.0038630292005	1	99.4369720976256
STXBP5	1	1	1	1	1	1	1	1	18.229168584122	1	1	1	1	38.7859865059161
STXBP6	1	1	1	1	1	1	1	126.438094787562	1	1	1	1	1	47.2447255863181
SUFU	1	1	1	1	1	1	1	21.8752858493045	11.507475778981	1	14.7821468179512	1	1	1
SULF1	1	1	1	1	1	1	105.145734610357	1	193.178866488137	1	1	1	1	1
SULT1A2	1	1	1	1	1	1	1	1	1	1	1	69.6550702607772	1	1
SUSD1	1	1	1	1	21.1468356428668	1	1	1	1	1	1	1	1	25.6135184071834
SUSD2	1	1	1	1	1	1	32.8659657375813	1	1	1	1	561.412906620587	1	1
SUSD3	47.985619304889	86.7787048156803	26.0206922373373	61.8164371817018	1	24.4239339458118	1	1	1	28.1238635785577	77.0980188550137	1	60.9001033950531	1
SUV39H1	1	1	1	1	1	1	1	1	1	1	1	1	24.0181606479368	1
SVEP1	1	1	1	1	1	1	1	1	125.179669209636	1	1	1	1	1
SVOPL	1	1	1	1	1	1	1	1	1	1	1	1	1	54.1648437926985
SWAP70	1	14.7389984431537	66.6328098746337	1	1	243.915475358853	45.3618697183827	112.65303194483	24.0839785422527	15.8621429502361	1	76.2460003562833	25.3415620779107	113.957421645153
SYK	1	1	80.035474534701	1	1	71.0328249544963	1	1	1	56.8540898717487	1	29.1913183502475	23.0355553210027	36.7928105002685
SYNE3	1	1	1	1	1	1	1	1	1	25.8267303343922	1	1	26.6499888412486	1
SYNGAP1	1	1	1	1	1	1	17.4797007512046	1	18.7135784402316	1	13.5426266691635	1	1	1
SYNGR3	1	1	1	1	1	25.8269132692706	1	1	1	1	22.6604221368836	1	16.4714758425328	1
SYNPO2	1	1	1	1	1	1	66.5229140802294	1	21.0724576143709	1	1	1	1	1
SYT1	1	1	1	1	1	17.7293706037917	1	1	1	1	1	1	1	1
SYTL3	322.33248510199	208.254691054436	54.6037259323689	219.625659934422	192.736552646185	24.9384659389125	1	20.7060961118896	1	23.4194460755994	171.192246263797	50.8393559382315	125.303376479039	164.575580054198
